ORDEN,NOMBRE REGION,CÓDIGO REGION,NOMBRE PROVINCIA,CODIGO PROVINCIA,EDAD,TOTAL POBLACIÓN EFECTIVAMENTE CENSADA,HOMBRES ,MUJERES,TOTAL ÁREA URBANA,HOMBRES ÁREA URBANA ,MUJERES ÁREA URBANA,TOTAL ÁREA RURAL,HOMBRES ÁREA RURAL,MUJERES ÁREA RURAL
4.538,LOS RÍOS,14,RANCO,142,49,1.431,717,714,752,345,407,679,372,307
4.539,LOS RÍOS,14,RANCO,142,50,1.442,729,713,749,350,399,693,379,314
4.54,LOS RÍOS,14,RANCO,142,51,1.383,710,673,748,367,381,635,343,292
4.541,LOS RÍOS,14,RANCO,142,52,1.388,715,673,702,320,382,686,395,291
4.542,LOS RÍOS,14,RANCO,142,53,1.409,728,681,746,358,388,663,370,293
4.543,LOS RÍOS,14,RANCO,142,54,1.406,727,679,706,333,373,700,394,306
4.544,LOS RÍOS,14,RANCO,142,55,1.343,703,640,691,325,366,652,378,274
4.545,LOS RÍOS,14,RANCO,142,56,1.304,618,686,666,294,372,638,324,314
4.546,LOS RÍOS,14,RANCO,142,57,1.244,673,571,666,343,323,578,330,248
4.547,LOS RÍOS,14,RANCO,142,58,1.246,653,593,632,318,314,614,335,279
4.548,LOS RÍOS,14,RANCO,142,59,1.166,591,575,631,312,319,535,279,256
4.549,LOS RÍOS,14,RANCO,142,60,1.134,573,561,600,287,313,534,286,248
4.55,LOS RÍOS,14,RANCO,142,61,1.079,561,518,549,268,281,530,293,237
4.551,LOS RÍOS,14,RANCO,142,62,1.021,483,538,537,223,314,484,260,224
4.552,LOS RÍOS,14,RANCO,142,63,1.004,472,532,516,219,297,488,253,235
4.553,LOS RÍOS,14,RANCO,142,64,943,461,482,491,221,270,452,240,212
4.554,LOS RÍOS,14,RANCO,142,65,943,442,501,508,214,294,435,228,207
4.555,LOS RÍOS,14,RANCO,142,66,901,413,488,456,200,256,445,213,232
4.556,LOS RÍOS,14,RANCO,142,67,821,399,422,432,197,235,389,202,187
4.557,LOS RÍOS,14,RANCO,142,68,777,393,384,401,197,204,376,196,180
4.558,LOS RÍOS,14,RANCO,142,69,832,412,420,460,211,249,372,201,171
4.559,LOS RÍOS,14,RANCO,142,70,765,362,403,410,172,238,355,190,165
4.56,LOS RÍOS,14,RANCO,142,71,711,331,380,364,148,216,347,183,164
4.561,LOS RÍOS,14,RANCO,142,72,663,323,340,376,166,210,287,157,130
4.562,LOS RÍOS,14,RANCO,142,73,625,298,327,302,130,172,323,168,155
4.563,LOS RÍOS,14,RANCO,142,74,626,305,321,328,144,184,298,161,137
4.564,LOS RÍOS,14,RANCO,142,75,566,283,283,275,130,145,291,153,138
4.565,LOS RÍOS,14,RANCO,142,76,538,249,289,261,104,157,277,145,132
4.566,LOS RÍOS,14,RANCO,142,77,493,215,278,249,114,135,244,101,143
4.567,LOS RÍOS,14,RANCO,142,78,497,208,289,251,88,163,246,120,126
4.568,LOS RÍOS,14,RANCO,142,79,426,204,222,222,100,122,204,104,100
4.569,LOS RÍOS,14,RANCO,142,80,414,186,228,233,83,150,181,103,78
4.57,LOS RÍOS,14,RANCO,142,81,357,154,203,196,79,117,161,75,86
4.571,LOS RÍOS,14,RANCO,142,82,345,156,189,173,62,111,172,94,78
4.572,LOS RÍOS,14,RANCO,142,83,304,137,167,169,69,100,135,68,67
4.573,LOS RÍOS,14,RANCO,142,84,301,137,164,166,67,99,135,70,65
4.574,LOS RÍOS,14,RANCO,142,85,225,84,141,128,42,86,97,42,55
4.575,LOS RÍOS,14,RANCO,142,86,224,78,146,122,40,82,102,38,64
4.576,LOS RÍOS,14,RANCO,142,87,210,81,129,112,42,70,98,39,59
4.577,LOS RÍOS,14,RANCO,142,88,136,49,87,76,24,52,60,25,35
4.578,LOS RÍOS,14,RANCO,142,89,145,59,86,80,30,50,65,29,36
4.579,LOS RÍOS,14,RANCO,142,90,110,34,76,61,14,47,49,20,29
4.58,LOS RÍOS,14,RANCO,142,91,86,36,50,54,20,34,32,16,16
4.581,LOS RÍOS,14,RANCO,142,92,74,26,48,39,13,26,35,13,22
4.582,LOS RÍOS,14,RANCO,142,93,57,31,26,34,16,18,23,15,8
4.583,LOS RÍOS,14,RANCO,142,94,53,20,33,27,9,18,26,11,15
4.584,LOS RÍOS,14,RANCO,142,95,23,7,16,15,6,9,8,1,7
4.585,LOS RÍOS,14,RANCO,142,96,20,5,15,9,2,7,11,3,8
4.586,LOS RÍOS,14,RANCO,142,97,19,4,15,12,1,11,7,3,4
4.587,LOS RÍOS,14,RANCO,142,98,14,3,11,9,2,7,5,1,4
4.588,LOS RÍOS,14,RANCO,142,99,10,3,7,4,1,3,6,2,4
4.589,LOS RÍOS,14,RANCO,142,100 o más,33,13,20,22,7,15,11,6,5
4.59,LOS LAGOS,10,LLANQUIHUE,101,Total Provincia,408.052,202.009,206.043,317.586,154.817,162.769,90.466,47.192,43.274
4.591,LOS LAGOS,10,LLANQUIHUE,101,0,5.29,2.667,2.623,4.394,2.246,2.148,896,421,475
4.592,LOS LAGOS,10,LLANQUIHUE,101,1,5.588,2.793,2.795,4.545,2.272,2.273,1.043,521,522
4.593,LOS LAGOS,10,LLANQUIHUE,101,2,5.572,2.83,2.742,4.516,2.296,2.22,1.056,534,522
4.594,LOS LAGOS,10,LLANQUIHUE,101,3,5.513,2.792,2.721,4.48,2.252,2.228,1.033,540,493
4.595,LOS LAGOS,10,LLANQUIHUE,101,4,5.552,2.777,2.775,4.473,2.197,2.276,1.079,580,499
4.596,LOS LAGOS,10,LLANQUIHUE,101,5,5.633,2.878,2.755,4.51,2.302,2.208,1.123,576,547
4.597,LOS LAGOS,10,LLANQUIHUE,101,6,6.213,3.151,3.062,5.035,2.523,2.512,1.178,628,550
4.598,LOS LAGOS,10,LLANQUIHUE,101,7,6.235,3.139,3.096,5.003,2.516,2.487,1.232,623,609
4.599,LOS LAGOS,10,LLANQUIHUE,101,8,5.964,3.101,2.863,4.762,2.48,2.282,1.202,621,581
4.6,LOS LAGOS,10,LLANQUIHUE,101,9,6.067,3.088,2.979,4.822,2.489,2.333,1.245,599,646
4.601,LOS LAGOS,10,LLANQUIHUE,101,10,5.891,3.012,2.879,4.675,2.39,2.285,1.216,622,594
4.602,LOS LAGOS,10,LLANQUIHUE,101,11,5.906,3.071,2.835,4.699,2.448,2.251,1.207,623,584
4.603,LOS LAGOS,10,LLANQUIHUE,101,12,5.697,2.897,2.8,4.504,2.285,2.219,1.193,612,581
4.604,LOS LAGOS,10,LLANQUIHUE,101,13,5.761,2.916,2.845,4.486,2.253,2.233,1.275,663,612
4.605,LOS LAGOS,10,LLANQUIHUE,101,14,6.001,3.05,2.951,4.78,2.411,2.369,1.221,639,582
4.606,LOS LAGOS,10,LLANQUIHUE,101,15,5.837,3.017,2.82,4.691,2.408,2.283,1.146,609,537
4.607,LOS LAGOS,10,LLANQUIHUE,101,16,6.069,3.088,2.981,4.883,2.428,2.455,1.186,660,526
4.608,LOS LAGOS,10,LLANQUIHUE,101,17,5.95,3.043,2.907,4.815,2.423,2.392,1.135,620,515
4.609,LOS LAGOS,10,LLANQUIHUE,101,18,5.971,3.009,2.962,4.839,2.386,2.453,1.132,623,509
4.61,LOS LAGOS,10,LLANQUIHUE,101,19,5.93,2.965,2.965,4.929,2.442,2.487,1.001,523,478
4.611,LOS LAGOS,10,LLANQUIHUE,101,20,6.074,3.079,2.995,5.097,2.576,2.521,977,503,474
4.612,LOS LAGOS,10,LLANQUIHUE,101,21,6.005,2.969,3.036,5.025,2.48,2.545,980,489,491
4.613,LOS LAGOS,10,LLANQUIHUE,101,22,6.166,3.109,3.057,5.233,2.598,2.635,933,511,422
4.614,LOS LAGOS,10,LLANQUIHUE,101,23,6.111,3.033,3.078,5.103,2.523,2.58,1.008,510,498
4.615,LOS LAGOS,10,LLANQUIHUE,101,24,6.489,3.148,3.341,5.408,2.599,2.809,1.081,549,532
4.616,LOS LAGOS,10,LLANQUIHUE,101,25,6.728,3.308,3.42,5.609,2.718,2.891,1.119,590,529
4.617,LOS LAGOS,10,LLANQUIHUE,101,26,6.881,3.327,3.554,5.696,2.733,2.963,1.185,594,591
4.618,LOS LAGOS,10,LLANQUIHUE,101,27,6.9,3.445,3.455,5.769,2.873,2.896,1.131,572,559
4.619,LOS LAGOS,10,LLANQUIHUE,101,28,6.603,3.311,3.292,5.539,2.766,2.773,1.064,545,519
4.62,LOS LAGOS,10,LLANQUIHUE,101,29,6.196,3.129,3.067,5.155,2.582,2.573,1.041,547,494
4.621,LOS LAGOS,10,LLANQUIHUE,101,30,6.148,3.028,3.12,5.073,2.507,2.566,1.075,521,554
4.622,LOS LAGOS,10,LLANQUIHUE,101,31,5.895,2.843,3.052,4.813,2.3,2.513,1.082,543,539
4.623,LOS LAGOS,10,LLANQUIHUE,101,32,5.849,2.882,2.967,4.795,2.35,2.445,1.054,532,522
4.624,LOS LAGOS,10,LLANQUIHUE,101,33,5.741,2.794,2.947,4.739,2.271,2.468,1.002,523,479
4.625,LOS LAGOS,10,LLANQUIHUE,101,34,6.036,2.93,3.106,4.899,2.369,2.53,1.137,561,576
4.626,LOS LAGOS,10,LLANQUIHUE,101,35,6.038,3.051,2.987,4.929,2.489,2.44,1.109,562,547
4.627,LOS LAGOS,10,LLANQUIHUE,101,36,5.737,2.801,2.936,4.668,2.274,2.394,1.069,527,542
4.628,LOS LAGOS,10,LLANQUIHUE,101,37,5.952,2.946,3.006,4.807,2.353,2.454,1.145,593,552
4.629,LOS LAGOS,10,LLANQUIHUE,101,38,5.599,2.792,2.807,4.489,2.207,2.282,1.11,585,525
4.63,LOS LAGOS,10,LLANQUIHUE,101,39,5.563,2.765,2.798,4.383,2.141,2.242,1.18,624,556
4.631,LOS LAGOS,10,LLANQUIHUE,101,40,5.61,2.77,2.84,4.449,2.146,2.303,1.161,624,537
4.632,LOS LAGOS,10,LLANQUIHUE,101,41,5.903,2.842,3.061,4.595,2.184,2.411,1.308,658,650
4.633,LOS LAGOS,10,LLANQUIHUE,101,42,5.989,3.023,2.966,4.569,2.265,2.304,1.42,758,662
4.634,LOS LAGOS,10,LLANQUIHUE,101,43,6.161,3.106,3.055,4.809,2.384,2.425,1.352,722,630
4.635,LOS LAGOS,10,LLANQUIHUE,101,44,6.146,3.09,3.056,4.696,2.294,2.402,1.45,796,654
4.636,LOS LAGOS,10,LLANQUIHUE,101,45,5.93,2.911,3.019,4.597,2.205,2.392,1.333,706,627
4.637,LOS LAGOS,10,LLANQUIHUE,101,46,5.842,2.914,2.928,4.392,2.155,2.237,1.45,759,691
4.638,LOS LAGOS,10,LLANQUIHUE,101,47,5.761,2.897,2.864,4.324,2.124,2.2,1.437,773,664
4.639,LOS LAGOS,10,LLANQUIHUE,101,48,5.794,2.851,2.943,4.412,2.092,2.32,1.382,759,623
4.64,LOS LAGOS,10,LLANQUIHUE,101,49,5.848,2.929,2.919,4.414,2.153,2.261,1.434,776,658
4.641,LOS LAGOS,10,LLANQUIHUE,101,50,5.747,2.812,2.935,4.277,2.011,2.266,1.47,801,669
4.642,LOS LAGOS,10,LLANQUIHUE,101,51,5.8,2.95,2.85,4.288,2.13,2.158,1.512,820,692
4.643,LOS LAGOS,10,LLANQUIHUE,101,52,5.743,2.868,2.875,4.276,2.091,2.185,1.467,777,690
4.644,LOS LAGOS,10,LLANQUIHUE,101,53,5.514,2.755,2.759,4.035,1.956,2.079,1.479,799,680
4.645,LOS LAGOS,10,LLANQUIHUE,101,54,5.395,2.674,2.721,3.918,1.863,2.055,1.477,811,666
4.646,LOS LAGOS,10,LLANQUIHUE,101,55,4.851,2.37,2.481,3.508,1.648,1.86,1.343,722,621
4.647,LOS LAGOS,10,LLANQUIHUE,101,56,4.853,2.422,2.431,3.563,1.719,1.844,1.29,703,587
4.648,LOS LAGOS,10,LLANQUIHUE,101,57,4.4,2.203,2.197,3.099,1.511,1.588,1.301,692,609
4.649,LOS LAGOS,10,LLANQUIHUE,101,58,4.356,2.139,2.217,3.15,1.482,1.668,1.206,657,549
4.65,LOS LAGOS,10,LLANQUIHUE,101,59,4.1,2.055,2.045,2.966,1.426,1.54,1.134,629,505
4.651,LOS LAGOS,10,LLANQUIHUE,101,60,3.969,1.995,1.974,2.777,1.351,1.426,1.192,644,548
4.652,LOS LAGOS,10,LLANQUIHUE,101,61,3.69,1.811,1.879,2.579,1.232,1.347,1.111,579,532
4.653,LOS LAGOS,10,LLANQUIHUE,101,62,3.503,1.731,1.772,2.45,1.153,1.297,1.053,578,475
4.654,LOS LAGOS,10,LLANQUIHUE,101,63,3.391,1.635,1.756,2.431,1.132,1.299,960,503,457
4.655,LOS LAGOS,10,LLANQUIHUE,101,64,3.146,1.495,1.651,2.163,981,1.182,983,514,469
4.656,LOS LAGOS,10,LLANQUIHUE,101,65,3.033,1.466,1.567,2.081,988,1.093,952,478,474
4.657,LOS LAGOS,10,LLANQUIHUE,101,66,2.842,1.397,1.445,1.956,930,1.026,886,467,419
4.658,LOS LAGOS,10,LLANQUIHUE,101,67,2.693,1.338,1.355,1.797,857,940,896,481,415
4.659,LOS LAGOS,10,LLANQUIHUE,101,68,2.619,1.266,1.353,1.808,830,978,811,436,375
4.66,LOS LAGOS,10,LLANQUIHUE,101,69,2.556,1.211,1.345,1.718,759,959,838,452,386
4.661,LOS LAGOS,10,LLANQUIHUE,101,70,2.441,1.177,1.264,1.629,754,875,812,423,389
4.662,LOS LAGOS,10,LLANQUIHUE,101,71,2.186,1.044,1.142,1.487,691,796,699,353,346
4.663,LOS LAGOS,10,LLANQUIHUE,101,72,2.107,1.027,1.08,1.388,626,762,719,401,318
4.664,LOS LAGOS,10,LLANQUIHUE,101,73,1.854,846,1.008,1.257,535,722,597,311,286
4.665,LOS LAGOS,10,LLANQUIHUE,101,74,1.993,930,1.063,1.314,585,729,679,345,334
4.666,LOS LAGOS,10,LLANQUIHUE,101,75,1.793,846,947,1.206,539,667,587,307,280
4.667,LOS LAGOS,10,LLANQUIHUE,101,76,1.696,748,948,1.127,459,668,569,289,280
4.668,LOS LAGOS,10,LLANQUIHUE,101,77,1.606,702,904,1.08,455,625,526,247,279
4.669,LOS LAGOS,10,LLANQUIHUE,101,78,1.297,546,751,902,347,555,395,199,196
4.67,LOS LAGOS,10,LLANQUIHUE,101,79,1.344,579,765,900,370,530,444,209,235
4.671,LOS LAGOS,10,LLANQUIHUE,101,80,1.112,500,612,760,322,438,352,178,174
4.672,LOS LAGOS,10,LLANQUIHUE,101,81,1.065,460,605,711,284,427,354,176,178
4.673,LOS LAGOS,10,LLANQUIHUE,101,82,968,423,545,636,259,377,332,164,168
4.674,LOS LAGOS,10,LLANQUIHUE,101,83,832,318,514,556,189,367,276,129,147
4.675,LOS LAGOS,10,LLANQUIHUE,101,84,787,323,464,532,199,333,255,124,131
4.676,LOS LAGOS,10,LLANQUIHUE,101,85,681,270,411,465,170,295,216,100,116
4.677,LOS LAGOS,10,LLANQUIHUE,101,86,688,247,441,455,146,309,233,101,132
4.678,LOS LAGOS,10,LLANQUIHUE,101,87,582,228,354,368,120,248,214,108,106
4.679,LOS LAGOS,10,LLANQUIHUE,101,88,473,177,296,306,110,196,167,67,100
4.68,LOS LAGOS,10,LLANQUIHUE,101,89,422,162,260,273,95,178,149,67,82
4.681,LOS LAGOS,10,LLANQUIHUE,101,90,338,114,224,219,68,151,119,46,73
4.682,LOS LAGOS,10,LLANQUIHUE,101,91,263,101,162,177,61,116,86,40,46
4.683,LOS LAGOS,10,LLANQUIHUE,101,92,267,102,165,172,66,106,95,36,59
4.684,LOS LAGOS,10,LLANQUIHUE,101,93,182,53,129,120,34,86,62,19,43
4.685,LOS LAGOS,10,LLANQUIHUE,101,94,135,45,90,93,29,64,42,16,26
4.686,LOS LAGOS,10,LLANQUIHUE,101,95,93,35,58,68,23,45,25,12,13
4.687,LOS LAGOS,10,LLANQUIHUE,101,96,81,25,56,51,15,36,30,10,20
4.688,LOS LAGOS,10,LLANQUIHUE,101,97,61,20,41,39,12,27,22,8,14
4.689,LOS LAGOS,10,LLANQUIHUE,101,98,42,16,26,31,9,22,11,7,4
4.69,LOS LAGOS,10,LLANQUIHUE,101,99,36,12,24,26,9,17,10,3,7
4.691,LOS LAGOS,10,LLANQUIHUE,101,100 o más,91,33,58,71,28,43,20,5,15
4.692,LOS LAGOS,10,CHILOÉ,102,Total Provincia,168.185,83.563,84.622,102.187,49.676,52.511,65.998,33.887,32.111
4.693,LOS LAGOS,10,CHILOÉ,102,0,1.86,915,945,1.238,597,641,622,318,304
4.694,LOS LAGOS,10,CHILOÉ,102,1,2.097,1.101,996,1.379,716,663,718,385,333
4.695,LOS LAGOS,10,CHILOÉ,102,2,2.168,1.114,1.054,1.424,729,695,744,385,359
4.696,LOS LAGOS,10,CHILOÉ,102,3,2.082,1.073,1.009,1.396,720,676,686,353,333
4.697,LOS LAGOS,10,CHILOÉ,102,4,2.191,1.16,1.031,1.421,759,662,770,401,369
4.698,LOS LAGOS,10,CHILOÉ,102,5,2.277,1.188,1.089,1.507,782,725,770,406,364
4.699,LOS LAGOS,10,CHILOÉ,102,6,2.38,1.218,1.162,1.614,826,788,766,392,374
4.7,LOS LAGOS,10,CHILOÉ,102,7,2.492,1.279,1.213,1.614,832,782,878,447,431
4.701,LOS LAGOS,10,CHILOÉ,102,8,2.46,1.285,1.175,1.575,821,754,885,464,421
4.702,LOS LAGOS,10,CHILOÉ,102,9,2.478,1.253,1.225,1.551,786,765,927,467,460
4.703,LOS LAGOS,10,CHILOÉ,102,10,2.395,1.183,1.212,1.494,720,774,901,463,438
4.704,LOS LAGOS,10,CHILOÉ,102,11,2.491,1.248,1.243,1.552,779,773,939,469,470
4.705,LOS LAGOS,10,CHILOÉ,102,12,2.375,1.224,1.151,1.497,776,721,878,448,430
4.706,LOS LAGOS,10,CHILOÉ,102,13,2.465,1.298,1.167,1.567,806,761,898,492,406
4.707,LOS LAGOS,10,CHILOÉ,102,14,2.67,1.292,1.378,1.742,822,920,928,470,458
4.708,LOS LAGOS,10,CHILOÉ,102,15,2.567,1.345,1.222,1.687,878,809,880,467,413
4.709,LOS LAGOS,10,CHILOÉ,102,16,2.767,1.417,1.35,1.873,942,931,894,475,419
4.71,LOS LAGOS,10,CHILOÉ,102,17,2.52,1.268,1.252,1.714,855,859,806,413,393
4.711,LOS LAGOS,10,CHILOÉ,102,18,1.986,1.031,955,1.338,680,658,648,351,297
4.712,LOS LAGOS,10,CHILOÉ,102,19,1.793,973,820,1.173,636,537,620,337,283
4.713,LOS LAGOS,10,CHILOÉ,102,20,1.869,1.005,864,1.229,643,586,640,362,278
4.714,LOS LAGOS,10,CHILOÉ,102,21,1.868,965,903,1.238,610,628,630,355,275
4.715,LOS LAGOS,10,CHILOÉ,102,22,2.059,1.047,1.012,1.403,699,704,656,348,308
4.716,LOS LAGOS,10,CHILOÉ,102,23,2.119,1.089,1.03,1.43,695,735,689,394,295
4.717,LOS LAGOS,10,CHILOÉ,102,24,2.211,1.081,1.13,1.483,699,784,728,382,346
4.718,LOS LAGOS,10,CHILOÉ,102,25,2.517,1.244,1.273,1.717,836,881,800,408,392
4.719,LOS LAGOS,10,CHILOÉ,102,26,2.59,1.304,1.286,1.821,913,908,769,391,378
4.72,LOS LAGOS,10,CHILOÉ,102,27,2.73,1.359,1.371,1.89,910,980,840,449,391
4.721,LOS LAGOS,10,CHILOÉ,102,28,2.466,1.233,1.233,1.678,844,834,788,389,399
4.722,LOS LAGOS,10,CHILOÉ,102,29,2.501,1.193,1.308,1.7,809,891,801,384,417
4.723,LOS LAGOS,10,CHILOÉ,102,30,2.59,1.277,1.313,1.796,861,935,794,416,378
4.724,LOS LAGOS,10,CHILOÉ,102,31,2.492,1.187,1.305,1.639,759,880,853,428,425
4.725,LOS LAGOS,10,CHILOÉ,102,32,2.423,1.207,1.216,1.541,752,789,882,455,427
4.726,LOS LAGOS,10,CHILOÉ,102,33,2.416,1.179,1.237,1.557,747,810,859,432,427
4.727,LOS LAGOS,10,CHILOÉ,102,34,2.526,1.211,1.315,1.581,752,829,945,459,486
4.728,LOS LAGOS,10,CHILOÉ,102,35,2.462,1.201,1.261,1.559,731,828,903,470,433
4.729,LOS LAGOS,10,CHILOÉ,102,36,2.517,1.268,1.249,1.616,797,819,901,471,430
4.73,LOS LAGOS,10,CHILOÉ,102,37,2.549,1.239,1.31,1.545,733,812,1.004,506,498
4.731,LOS LAGOS,10,CHILOÉ,102,38,2.378,1.188,1.19,1.442,708,734,936,480,456
4.732,LOS LAGOS,10,CHILOÉ,102,39,2.447,1.219,1.228,1.487,718,769,960,501,459
4.733,LOS LAGOS,10,CHILOÉ,102,40,2.384,1.213,1.171,1.425,685,740,959,528,431
4.734,LOS LAGOS,10,CHILOÉ,102,41,2.459,1.218,1.241,1.523,719,804,936,499,437
4.735,LOS LAGOS,10,CHILOÉ,102,42,2.461,1.206,1.255,1.441,648,793,1.02,558,462
4.736,LOS LAGOS,10,CHILOÉ,102,43,2.601,1.339,1.262,1.482,711,771,1.119,628,491
4.737,LOS LAGOS,10,CHILOÉ,102,44,2.544,1.29,1.254,1.508,727,781,1.036,563,473
4.738,LOS LAGOS,10,CHILOÉ,102,45,2.399,1.204,1.195,1.373,664,709,1.026,540,486
4.739,LOS LAGOS,10,CHILOÉ,102,46,2.375,1.197,1.178,1.333,624,709,1.042,573,469
4.74,LOS LAGOS,10,CHILOÉ,102,47,2.403,1.216,1.187,1.384,662,722,1.019,554,465
4.741,LOS LAGOS,10,CHILOÉ,102,48,2.583,1.308,1.275,1.515,747,768,1.068,561,507
4.742,LOS LAGOS,10,CHILOÉ,102,49,2.606,1.374,1.232,1.526,756,770,1.08,618,462
4.743,LOS LAGOS,10,CHILOÉ,102,50,2.522,1.28,1.242,1.45,710,740,1.072,570,502
4.744,LOS LAGOS,10,CHILOÉ,102,51,2.483,1.277,1.206,1.439,719,720,1.044,558,486
4.745,LOS LAGOS,10,CHILOÉ,102,52,2.496,1.287,1.209,1.426,700,726,1.07,587,483
4.746,LOS LAGOS,10,CHILOÉ,102,53,2.339,1.205,1.134,1.301,660,641,1.038,545,493
4.747,LOS LAGOS,10,CHILOÉ,102,54,2.279,1.185,1.094,1.335,685,650,944,500,444
4.748,LOS LAGOS,10,CHILOÉ,102,55,2.121,1.09,1.031,1.214,611,603,907,479,428
4.749,LOS LAGOS,10,CHILOÉ,102,56,2.023,1.056,967,1.135,545,590,888,511,377
4.75,LOS LAGOS,10,CHILOÉ,102,57,1.983,980,1.003,1.119,515,604,864,465,399
4.751,LOS LAGOS,10,CHILOÉ,102,58,1.746,896,850,965,483,482,781,413,368
4.752,LOS LAGOS,10,CHILOÉ,102,59,1.765,859,906,966,443,523,799,416,383
4.753,LOS LAGOS,10,CHILOÉ,102,60,1.743,851,892,936,448,488,807,403,404
4.754,LOS LAGOS,10,CHILOÉ,102,61,1.64,786,854,896,411,485,744,375,369
4.755,LOS LAGOS,10,CHILOÉ,102,62,1.537,765,772,814,389,425,723,376,347
4.756,LOS LAGOS,10,CHILOÉ,102,63,1.473,744,729,765,374,391,708,370,338
4.757,LOS LAGOS,10,CHILOÉ,102,64,1.293,602,691,687,329,358,606,273,333
4.758,LOS LAGOS,10,CHILOÉ,102,65,1.269,597,672,690,319,371,579,278,301
4.759,LOS LAGOS,10,CHILOÉ,102,66,1.302,615,687,660,301,359,642,314,328
4.76,LOS LAGOS,10,CHILOÉ,102,67,1.163,546,617,598,261,337,565,285,280
4.761,LOS LAGOS,10,CHILOÉ,102,68,1.15,539,611,593,270,323,557,269,288
4.762,LOS LAGOS,10,CHILOÉ,102,69,1.144,543,601,575,269,306,569,274,295
4.763,LOS LAGOS,10,CHILOÉ,102,70,1.136,534,602,559,256,303,577,278,299
4.764,LOS LAGOS,10,CHILOÉ,102,71,994,461,533,460,209,251,534,252,282
4.765,LOS LAGOS,10,CHILOÉ,102,72,965,459,506,473,202,271,492,257,235
4.766,LOS LAGOS,10,CHILOÉ,102,73,972,432,540,444,197,247,528,235,293
4.767,LOS LAGOS,10,CHILOÉ,102,74,956,421,535,464,192,272,492,229,263
4.768,LOS LAGOS,10,CHILOÉ,102,75,888,415,473,419,197,222,469,218,251
4.769,LOS LAGOS,10,CHILOÉ,102,76,836,353,483,386,165,221,450,188,262
4.77,LOS LAGOS,10,CHILOÉ,102,77,794,352,442,387,158,229,407,194,213
4.771,LOS LAGOS,10,CHILOÉ,102,78,667,289,378,314,135,179,353,154,199
4.772,LOS LAGOS,10,CHILOÉ,102,79,653,258,395,295,113,182,358,145,213
4.773,LOS LAGOS,10,CHILOÉ,102,80,576,236,340,266,110,156,310,126,184
4.774,LOS LAGOS,10,CHILOÉ,102,81,565,223,342,277,106,171,288,117,171
4.775,LOS LAGOS,10,CHILOÉ,102,82,496,199,297,247,92,155,249,107,142
4.776,LOS LAGOS,10,CHILOÉ,102,83,392,153,239,175,56,119,217,97,120
4.777,LOS LAGOS,10,CHILOÉ,102,84,372,126,246,172,53,119,200,73,127
4.778,LOS LAGOS,10,CHILOÉ,102,85,346,141,205,160,67,93,186,74,112
4.779,LOS LAGOS,10,CHILOÉ,102,86,333,99,234,129,46,83,204,53,151
4.78,LOS LAGOS,10,CHILOÉ,102,87,328,120,208,150,53,97,178,67,111
4.781,LOS LAGOS,10,CHILOÉ,102,88,265,90,175,117,36,81,148,54,94
4.782,LOS LAGOS,10,CHILOÉ,102,89,206,68,138,88,29,59,118,39,79
4.783,LOS LAGOS,10,CHILOÉ,102,90,203,80,123,107,38,69,96,42,54
4.784,LOS LAGOS,10,CHILOÉ,102,91,143,45,98,63,19,44,80,26,54
4.785,LOS LAGOS,10,CHILOÉ,102,92,135,41,94,58,22,36,77,19,58
4.786,LOS LAGOS,10,CHILOÉ,102,93,105,35,70,51,18,33,54,17,37
4.787,LOS LAGOS,10,CHILOÉ,102,94,92,24,68,46,9,37,46,15,31
4.788,LOS LAGOS,10,CHILOÉ,102,95,61,23,38,24,9,15,37,14,23
4.789,LOS LAGOS,10,CHILOÉ,102,96,49,17,32,23,6,17,26,11,15
4.79,LOS LAGOS,10,CHILOÉ,102,97,20,3,17,4,0,4,16,3,13
4.791,LOS LAGOS,10,CHILOÉ,102,98,25,7,18,10,2,8,15,5,10
4.792,LOS LAGOS,10,CHILOÉ,102,99,28,11,17,6,3,3,22,8,14
4.793,LOS LAGOS,10,CHILOÉ,102,100 o más,54,19,35,31,15,16,23,4,19
4.794,LOS LAGOS,10,OSORNO,103,Total Provincia,234.122,113.85,120.272,182.043,86.548,95.495,52.079,27.302,24.777
4.795,LOS LAGOS,10,OSORNO,103,0,2.621,1.352,1.269,2.152,1.12,1.032,469,232,237
4.796,LOS LAGOS,10,OSORNO,103,1,2.927,1.5,1.427,2.348,1.194,1.154,579,306,273
4.797,LOS LAGOS,10,OSORNO,103,2,2.958,1.559,1.399,2.364,1.22,1.144,594,339,255
4.798,LOS LAGOS,10,OSORNO,103,3,3.001,1.521,1.48,2.385,1.217,1.168,616,304,312
4.799,LOS LAGOS,10,OSORNO,103,4,3.088,1.556,1.532,2.488,1.243,1.245,600,313,287
4.8,LOS LAGOS,10,OSORNO,103,5,3.179,1.647,1.532,2.575,1.337,1.238,604,310,294
4.801,LOS LAGOS,10,OSORNO,103,6,3.252,1.627,1.625,2.599,1.288,1.311,653,339,314
4.802,LOS LAGOS,10,OSORNO,103,7,3.352,1.737,1.615,2.644,1.347,1.297,708,390,318
4.803,LOS LAGOS,10,OSORNO,103,8,3.413,1.677,1.736,2.734,1.332,1.402,679,345,334
4.804,LOS LAGOS,10,OSORNO,103,9,3.193,1.617,1.576,2.518,1.277,1.241,675,340,335
